state,county,category,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05
Delaware,Overall,grocery/pharmacy,5.488,0.621,-2.975,2.4,2.803,2.769,3.965,6.599,4.215,6.181,4.411,5.283,-2.714,6.818,8.181,5.098,5.785,6.617,18.427,18.342,10.954,5.858,15.163,4.066,0.714,-0.29,0.685,-6.789,-13.197,-9.444,-21.717,-28.802,-18.427,-22.098,-31.92,-28.415,-23.201,-22.709,-16.833,-16.977,-18.863,-25.046,-27.304
Delaware,Overall,parks,60.012,19.51,-10.09,,-2.177,-2.87,8.966,6.949,32.761,17.852,37.137,27.208,-17.857,38.854,71.382,83.192,27.942,24.03,16.688,34.438,83.687,38.534,8.835,36.092,38.958,13.423,75.253,55.667,-4.738,-46.381,23.673,-44.419,51.514,28.698,-44.832,-6.317,12.516,-18.24,13.107,9.432,-14.987,6.725,37.271
Delaware,Overall,residential,-1.156,-0.754,0.757,-0.746,-0.43,-0.866,-1.408,-1.191,-1.336,-1.115,-1.22,-1.153,1.317,-1.237,-1.488,-1.23,-0.27,-0.272,0.48,2.759,2.254,3.501,7.001,10.611,11.95,14.25,14.647,10.555,9.771,16.704,18.345,21.292,18.462,20.155,15.609,11.878,17.217,19.7,19.163,19.868,21.89,14.655,11.602
Delaware,Overall,retail/recreation,5.824,2.224,1.274,6.824,6.328,6.7,11.594,11.939,9.528,10.826,10.33,9.43,0.809,11.718,9.563,10.374,8.491,6.572,9.185,5.588,-0.728,-6.774,-0.249,-17.406,-22.767,-25.68,-25.044,-33.844,-38.346,-30.824,-42.307,-47.547,-37.645,-39.962,-50.624,-47.526,-36.651,-39.449,-36.383,-36.877,-40.24,-47.192,-47.036
Delaware,Overall,transitstations,11.023,2.652,-3.616,3.208,1.776,1.366,10.07,1.225,3.978,4.52,7.103,8.436,-1.366,14.673,14.391,3.757,2.26,1.146,0.222,-8.978,-2.877,-16.228,-15.472,-21.245,-24.057,-39.295,-36.888,-37.691,-52.665,-49.952,-46.107,-50.406,-40.627,-48.404,-54.954,-57.564,-47.079,-49.271,-43.762,-46.399,-51.721,-49.775,-56.033
Delaware,Overall,workplace,1.654,3.601,2.446,2.236,1.777,2.52,6.215,3.458,3.895,3.134,1.305,1.964,1.136,5.838,1.954,1.739,1.306,0.606,-1.824,-4.99,0.251,-8.344,-19.28,-26.545,-30.471,-32.993,-34.511,-20.841,-29.09,-39.491,-43.759,-46.452,-44.918,-44.269,-34.024,-36.607,-44.636,-46.893,-47.453,-48.075,-47.407,-35.593,-38.562
