state,county,category,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05
AR,Buenos Aires,grocery/pharmacy,6.666,-21.533,-18.118,6.909,6.687,6.923,16.119,17.635,12.37,19.764,18.301,19.409,18.343,21.587,22.738,16.614,21.105,-13.962,34.473,32.606,21.811,71.895,25.45,0.921,4.483,27.602,-43.525,-45.266,-53.705,-60.8,-61.947,-47.313,-49.127,-46.094,-42.567,-50.436,-48.331,-56.626,-45.264,-43.563,-40.697,-36.965,-45.759
AR,Buenos Aires,parks,17.973,18.811,5.384,16.927,4.499,7.354,4.945,0.983,0.687,15.762,20.193,8.708,11.342,16.228,-5.038,24.284,15.997,-29.53,-1.161,-0.369,-51.853,-31.484,-30.628,-50.493,-44.023,-50.336,-88.71,-91.886,-95.344,-95.369,-94.975,-86.023,-88.248,-88.372,-91.382,-94.779,-90.436,-93.489,-86.499,-88.359,-86.726,-89.704,-93.017
AR,Buenos Aires,residential,1.492,9.568,11.017,-2.14,0.1,0.134,1.694,3.086,-0.694,-0.737,-1.41,-0.839,-0.787,1.188,3.077,-0.839,-1.587,2.251,-0.544,0.466,11.364,11.082,9.834,16.44,18.192,18.139,40.897,33.961,32.205,40.835,40.438,37.376,39.726,42.715,34.121,31.888,38.161,39.781,36.634,38.756,41.633,33.502,31.288
AR,Buenos Aires,retail/recreation,18.454,-23.256,-33.627,3.204,4.6,7.297,17.092,9.922,7.615,9.64,11.043,10.563,14.665,20.854,15.428,11.935,13.989,-20.15,4.068,0.689,-22.666,-19.998,-25.793,-44.81,-47.755,-48.474,-92.77,-94.009,-95.0,-97.301,-97.465,-93.183,-93.451,-93.019,-92.696,-93.862,-92.758,-95.474,-91.229,-91.089,-90.989,-90.864,-91.965
AR,Buenos Aires,transitstations,8.952,-42.371,-45.573,11.48,10.63,13.574,13.38,8.789,6.132,10.029,10.009,12.939,15.955,19.921,11.903,22.355,14.834,-0.535,11.085,8.617,-17.724,-14.262,-22.632,-39.061,-44.881,-47.29,-85.285,-84.877,-86.588,-93.319,-93.416,-85.357,-85.951,-85.305,-83.48,-85.891,-87.056,-91.676,-84.599,-84.441,-82.759,-80.624,-82.964
AR,Buenos Aires,workplace,-5.911,-72.472,-71.601,8.278,7.627,9.481,-0.891,-9.095,10.979,12.31,12.013,10.752,12.275,-0.178,-11.347,12.197,14.569,9.812,12.546,12.313,-11.585,-18.508,-8.643,-25.881,-35.566,-41.217,-80.542,-73.065,-71.884,-93.317,-93.399,-83.933,-84.687,-83.535,-74.312,-71.831,-85.491,-92.22,-82.431,-82.874,-81.319,-71.004,-68.752
AR,Buenos Aires Province,grocery/pharmacy,9.433,-14.414,-15.646,0.915,0.609,1.421,4.292,0.816,0.854,4.518,0.28,5.809,7.994,7.881,1.409,3.16,9.79,-17.13,11.773,10.017,-0.137,19.129,7.406,-11.133,-10.102,14.599,-37.352,-49.426,-63.427,-65.66,-64.275,-49.655,-51.479,-47.677,-49.293,-61.995,-53.828,-58.526,-48.521,-44.302,-41.429,-42.588,-55.044
AR,Buenos Aires Province,parks,15.788,34.946,7.333,5.579,-7.348,-15.34,-11.852,-16.358,-12.508,-11.738,-4.146,-15.646,-14.252,-14.853,-23.865,-25.082,-18.98,-44.488,-21.758,-25.528,-56.565,-48.834,-44.884,-64.773,-54.537,-59.824,-85.895,-91.322,-96.032,-93.928,-93.828,-87.9,-89.861,-87.797,-90.273,-95.146,-89.34,-91.442,-86.093,-86.755,-84.739,-87.356,-92.957
AR,Buenos Aires Province,residential,0.101,7.689,8.917,-2.641,-0.293,-0.389,1.26,2.101,-1.182,-0.999,-1.767,-0.929,-1.58,0.847,2.278,-0.157,-1.627,1.918,-1.663,-1.623,9.247,8.427,5.787,11.309,11.883,12.338,31.296,29.242,27.23,33.932,33.485,29.991,32.429,34.576,30.139,27.059,30.776,32.551,28.99,31.068,33.06,28.858,25.818
AR,Buenos Aires Province,retail/recreation,13.3,-5.641,-17.069,-1.544,-1.536,-0.068,2.691,-7.019,-5.278,-4.217,-5.982,-0.525,4.112,2.538,-3.45,-5.204,0.193,-28.93,-5.221,-7.832,-27.852,-33.409,-30.785,-45.206,-45.369,-40.332,-81.404,-86.726,-92.338,-92.24,-92.003,-86.023,-86.341,-84.622,-86.063,-91.346,-86.18,-88.473,-83.635,-81.604,-80.598,-81.788,-87.832
