state,county,category,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29
Rhode Island,Overall,grocery/pharmacy,-4.162,-2.785,-6.861,-2.221,-3.874,-6.789,-4.323,-1.665,-1.804,-2.633,-0.515,-3.075,-1.179,-2.355,7.492,7.255,6.063,3.252,3.315,-3.502,-1.441,-0.605,2.981,2.274,5.195,23.603,34.447,20.137,6.054,19.57,4.508,2.855,-1.438,10.255,0.176,-15.855,-16.668,-13.922,-18.796,-11.422,-13.793,-15.955,-29.78
Rhode Island,Overall,parks,11.975,90.974,-11.181,16.376,6.574,1.3,89.289,105.78,87.206,18.297,7.018,5.057,2.167,31.208,-2.661,34.452,60.99,21.522,54.108,7.802,35.542,68.191,165.26,65.056,56.145,33.375,-9.536,98.391,80.832,41.45,-8.64,107.611,-16.182,55.047,146.07,61.871,-22.071,65.056,-3.743,139.063,136.101,99.258,-49.564
Rhode Island,Overall,residential,-0.601,6.914,2.828,0.907,1.233,1.929,-1.238,-1.357,-0.718,0.031,-0.766,-0.098,-0.554,-1.44,-1.344,-0.693,-0.797,-0.557,-0.879,0.592,-0.49,-0.842,-0.795,0.101,0.643,1.097,4.074,3.361,4.254,8.84,14.199,13.711,17.492,17.532,11.227,10.532,18.295,19.139,20.533,19.343,21.048,13.889,14.011
Rhode Island,Overall,retail/recreation,8.8,12.737,-0.297,4.271,3.828,2.41,7.749,12.06,6.941,4.114,8.365,6.912,7.552,7.354,12.917,9.318,9.418,9.312,7.981,3.782,5.27,11.096,13.24,8.228,7.354,6.338,-1.462,-8.779,-12.611,-8.451,-31.293,-28.275,-35.751,-32.311,-39.08,-42.242,-41.699,-39.637,-43.351,-37.905,-39.324,-46.146,-54.975
Rhode Island,Overall,transitstations,6.716,-13.363,-3.004,0.392,1.382,-1.315,5.31,7.631,2.905,4.606,3.723,2.962,6.575,5.057,8.853,-0.968,2.203,-1.372,3.555,-1.127,-3.287,4.274,-3.292,-6.208,-7.25,-9.282,-21.227,-15.676,-20.758,-32.536,-39.85,-40.755,-52.729,-46.775,-43.489,-51.284,-59.068,-55.069,-58.782,-55.296,-53.726,-55.119,-67.462
Rhode Island,Overall,workplace,1.278,-31.221,-9.373,-5.433,-4.416,-3.322,2.031,3.909,3.922,2.457,1.668,1.96,3.914,2.251,5.111,3.265,1.805,1.112,2.477,3.482,1.757,4.134,1.655,0.435,-2.781,-1.336,-3.322,-3.623,-4.886,-21.88,-30.773,-33.346,-36.405,-35.18,-24.757,-27.813,-40.494,-44.147,-45.881,-45.453,-44.374,-34.857,-36.833
