state,county,category,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05
LT,Alytus County,grocery/pharmacy,1.996,8.155,0.709,1.796,0.681,4.538,1.987,-0.399,-4.078,2.923,-0.359,1.362,1.064,8.515,19.157,1.112,20.904,-9.698,9.872,5.318,0.851,17.561,-18.906,-27.99,-27.299,-29.956,-12.551,-24.693,-26.341,-18.906,-22.676,-29.095,-28.254,-29.002,-34.06,-37.117,-27.061,-29.762,-31.25,-34.041,-30.988,-36.047,-26.341
LT,Alytus County,parks,7.392,6.793,-9.766,12.755,-9.645,1.667,11.752,16.801,13.587,19.531,10.629,17.361,24.167,10.15,18.145,26.042,39.062,43.58,-7.716,25.833,-8.547,29.57,12.455,52.083,75.468,30.864,37.5,4.808,4.704,32.835,37.977,45.706,49.19,51.667,61.432,,14.719,20.616,2.126,3.858,-0.833,3.739,68.548
LT,Alytus County,residential,-0.754,-0.131,0.227,-0.213,0.53,0.749,0.971,0.293,0.641,0.176,0.88,0.108,-0.658,-0.13,-2.292,0.266,-1.743,20.332,0.925,6.683,5.562,2.404,15.403,17.172,18.857,19.403,20.831,12.768,9.891,20.299,20.944,21.099,20.928,21.56,9.042,10.515,21.656,21.591,23.42,23.793,24.389,12.526,7.83
LT,Alytus County,retail/recreation,7.404,2.7,-2.397,-0.428,4.88,1.923,0.172,3.574,-0.675,-1.525,3.422,2.334,6.467,4.641,24.254,1.8,18.305,-11.123,3.607,-2.622,-18.049,1.021,-42.972,-47.071,-47.485,-51.977,-61.521,-70.476,-68.168,-63.22,-63.851,-64.168,-65.131,-66.415,-71.163,-73.785,-66.595,-65.812,-69.516,-67.677,-65.716,-70.648,-64.594
LT,Alytus County,transitstations,1.131,4.146,2.735,3.453,0.097,-1.51,-2.056,-0.246,2.073,1.27,-1.824,2.045,7.974,5.141,13.468,1.152,9.182,-32.083,-5.842,-18.032,-26.732,-18.777,-41.985,-44.055,-48.173,-51.539,-51.799,-53.819,-55.494,-54.455,-55.158,-55.535,-55.239,-54.669,-46.266,-63.162,-59.884,-58.056,-62.537,-62.12,-59.954,-53.78,-49.104
LT,Alytus County,workplace,,1.394,2.57,2.589,0.398,1.021,4.674,8.224,2.788,2.174,1.793,2.385,1.021,4.006,12.792,0.797,0.791,-74.092,-0.596,-17.974,-3.339,1.827,-33.262,-42.102,-44.017,-46.716,-45.343,-39.396,-31.981,-45.61,-48.031,-48.399,-49.101,-48.611,-37.393,-33.808,-49.395,-49.415,-49.793,-50.692,-50.654,-39.396,-27.412
LT,Kaunas County,grocery/pharmacy,4.065,8.52,3.692,6.64,9.074,11.309,3.461,0.145,1.866,0.984,0.67,3.223,7.65,6.921,16.26,3.047,18.828,-10.721,11.819,9.702,5.018,12.34,-20.211,-24.734,-28.57,-27.519,-14.968,-24.398,-30.706,-24.689,-24.919,-28.143,-27.997,-22.785,-25.032,-41.159,-30.224,-27.934,-34.905,-31.578,-24.448,-25.724,-28.165
LT,Kaunas County,parks,-2.19,20.933,-6.045,32.438,-9.728,3.075,20.107,28.466,38.377,23.251,14.62,30.399,36.132,-3.072,26.902,35.885,47.433,29.697,-22.292,7.688,-28.765,48.799,1.994,49.293,52.083,20.266,14.606,-11.171,-10.948,12.959,16.276,23.757,17.429,28.828,39.656,-49.737,0.498,-2.325,-32.438,-34.857,-22.678,-6.702,45.045
LT,Kaunas County,residential,-1.503,-0.411,0.589,-0.668,0.13,0.582,0.679,0.071,0.643,0.367,0.944,-0.13,-0.427,-0.417,-2.333,0.027,-1.52,21.948,1.142,7.475,6.245,2.677,16.129,18.351,19.51,20.145,21.981,13.476,10.289,21.301,22.242,22.244,21.815,22.75,9.403,11.131,22.525,22.858,24.52,24.671,25.638,13.334,8.187
LT,Kaunas County,retail/recreation,0.314,2.501,-4.264,5.814,-1.195,-0.462,-6.395,-9.552,-2.903,5.395,-2.603,0.796,0.462,6.003,6.554,1.019,12.183,-13.943,-5.86,-17.207,-31.086,-19.348,-51.327,-56.275,-57.912,-58.967,-65.159,-71.933,-71.71,-64.236,-67.037,-67.198,-66.647,-66.86,-70.341,-76.87,-66.397,-66.747,-69.02,-68.155,-66.957,-69.505,-67.353
LT,Kaunas County,transitstations,7.486,4.693,0.79,5.208,0.809,1.975,0.495,0.214,0.913,0.263,-0.401,3.773,6.171,4.787,12.62,1.173,8.296,-28.579,-4.851,-18.019,-26.743,-20.534,-49.02,-53.071,-52.083,-56.328,-55.786,-57.944,-59.677,-60.753,-61.894,-60.63,-61.449,-62.697,-56.128,-70.799,-66.359,-63.079,-67.575,-65.761,-66.153,-60.42,-56.682
LT,Kaunas County,workplace,2.268,2.98,2.983,2.955,2.135,2.198,2.431,-0.698,2.402,3.196,1.615,2.715,3.472,1.792,4.711,1.672,1.157,-77.691,-0.915,-17.393,-7.166,-2.268,-35.482,-44.565,-47.468,-48.713,-48.611,-35.959,-31.756,-50.898,-52.449,-53.043,-53.288,-51.988,-34.04,-34.722,-52.752,-52.662,-54.048,-54.905,-53.262,-34.296,-29.488
LT,Klaipėda County,grocery/pharmacy,17.479,13.003,5.635,3.755,1.801,8.22,4.281,15.007,0.438,0.578,0.417,0.139,3.926,6.421,40.784,,13.436,-7.927,4.017,4.294,-3.33,16.243,-24.836,-27.017,-34.769,-27.011,-6.38,-18.075,-15.89,-11.542,-13.436,-18.775,-17.592,-13.987,-22.355,-32.486,-21.038,-18.493,-26.841,-24.795,-20.367,-23.545,-13.242
LT,Klaipėda County,parks,65.685,36.157,-6.453,-17.879,-39.683,-1.278,11.973,142.649,12.913,10.14,-6.219,14.881,37.065,27.937,269.374,49.931,55.31,105.721,-13.464,-9.586,-27.139,61.04,-32.713,35.029,-15.547,46.06,9.586,-21.951,23.885,27.548,28.577,12.438,25.51,33.87,10.377,-45.117,-20.661,2.765,-36.536,-38.974,-35.148,-31.13,82.272
