state,county,category,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05
Colorado,Overall,grocery/pharmacy,-2.356,0.429,-3.81,4.862,6.338,7.313,7.543,9.077,4.761,11.477,8.431,9.831,9.826,12.651,12.421,10.611,11.405,14.309,26.916,26.609,18.403,12.268,22.398,13.61,9.542,-12.241,-3.727,-5.0,-9.741,-3.95,-7.931,-7.588,-23.858,-26.488,-27.823,-27.523,-22.748,-17.148,-16.815,-22.909,-20.248,-21.204,-21.264
Colorado,Overall,parks,-37.245,-6.667,-24.827,1.743,13.999,23.781,4.795,-13.866,0.464,17.345,25.022,33.469,39.287,48.947,37.486,45.569,32.085,47.952,22.487,-22.261,-17.044,16.016,44.092,14.516,50.121,-51.571,-43.171,-25.898,10.426,18.523,36.44,32.458,3.701,-41.651,-39.025,-12.146,-0.422,23.003,16.384,-46.181,-36.854,-21.435,9.755
Colorado,Overall,residential,2.004,-0.367,1.488,-0.816,-0.991,-1.84,-1.338,-0.277,0.02,-1.216,-1.047,-1.139,-1.177,-1.521,-0.447,-1.017,-0.271,-0.577,0.513,5.291,4.677,4.304,7.445,12.836,13.533,21.757,21.307,13.105,10.122,15.619,18.015,18.84,22.274,24.614,17.25,13.118,19.331,20.35,20.901,24.373,24.634,15.943,12.033
Colorado,Overall,retail/recreation,-4.289,-0.172,-2.802,6.608,6.964,6.924,5.122,7.617,3.059,8.925,7.534,7.615,5.804,5.512,8.368,6.41,5.613,7.259,6.234,-5.829,-13.86,-14.106,-7.325,-24.24,-25.571,-45.891,-41.684,-43.539,-41.029,-31.498,-35.092,-35.236,-50.003,-52.677,-55.614,-51.056,-44.104,-39.786,-40.553,-48.065,-47.458,-50.537,-46.82
Colorado,Overall,transitstations,-2.539,2.567,-2.368,3.421,2.223,4.338,4.142,1.578,0.301,3.348,1.791,0.271,1.314,3.512,1.159,1.223,-1.735,-1.489,-8.332,-17.051,-15.352,-18.122,-22.941,-28.972,-31.933,-56.781,-48.128,-43.602,-47.289,-47.345,-46.653,-49.781,-56.665,-60.466,-58.796,-59.641,-56.129,-52.288,-53.886,-62.813,-60.034,-56.816,-58.556
Colorado,Overall,workplace,-1.18,8.487,1.966,2.294,2.219,2.948,3.605,2.512,7.055,3.632,2.463,1.981,1.961,3.241,1.671,7.927,1.921,0.687,-1.621,-8.449,-3.848,-9.629,-21.413,-33.701,-37.752,-46.695,-46.068,-29.253,-32.557,-40.886,-47.114,-49.506,-53.501,-52.787,-39.901,-40.375,-49.696,-53.396,-54.097,-55.999,-54.48,-39.817,-40.831
