state,county,category,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29
EC,Overall,grocery/pharmacy,0.016,2.114,1.743,-0.315,0.347,0.561,0.05,-2.058,-17.796,-24.43,-4.565,-0.832,-0.489,9.778,4.563,6.301,5.203,2.492,2.338,0.513,0.996,2.515,-0.109,1.743,-0.763,9.372,0.513,4.614,-2.198,22.882,-32.069,-59.827,-60.055,-59.744,-64.459,-61.103,-64.171,-63.165,-69.515,-67.635,-66.837,-67.843,-66.159
EC,Overall,parks,1.852,1.678,3.422,2.271,3.882,1.212,9.635,23.148,7.254,-11.465,-4.222,-3.535,-4.652,-6.066,-7.003,0.124,2.868,0.879,1.106,-2.151,-3.269,5.988,-0.373,1.069,-2.226,-1.251,-9.679,-17.482,-30.981,-25.109,-59.801,-73.417,-75.45,-77.604,-79.858,-78.637,-77.742,-77.918,-80.937,-80.236,-80.611,-81.063,-79.633
EC,Overall,residential,-0.159,1.473,1.046,0.79,1.402,2.461,-0.283,-3.93,11.133,11.423,1.214,1.7,2.898,2.362,2.232,2.273,1.913,1.863,2.324,3.224,1.595,-0.246,2.563,2.093,2.4,2.576,6.725,5.928,6.571,9.518,25.719,34.078,35.819,40.943,32.199,24.531,37.652,37.416,39.365,40.047,44.38,34.052,26.519
EC,Overall,retail/recreation,1.684,2.858,3.761,3.474,4.215,0.148,-4.19,1.6,-15.195,-23.647,-6.588,-2.569,-1.586,-2.637,-4.319,2.713,3.015,3.022,1.42,-1.071,-1.516,7.23,0.333,0.055,-1.555,-2.056,-9.565,-19.043,-32.772,-20.016,-64.832,-79.954,-81.138,-82.605,-84.996,-83.029,-82.654,-82.716,-85.677,-85.051,-85.327,-85.984,-83.988
EC,Overall,transitstations,3.918,2.458,2.097,2.271,1.312,-0.35,-5.142,-4.346,-32.893,-30.22,-2.447,-2.765,-2.818,-0.752,0.135,-0.159,0.66,0.3,-0.079,-2.02,-0.484,4.076,-0.802,-0.259,-1.343,-1.99,-8.691,-13.186,-20.108,-20.481,-64.65,-78.895,-80.612,-82.157,-82.728,-80.163,-82.683,-82.504,-84.894,-84.513,-84.128,-83.167,-80.478
EC,Overall,workplace,-0.048,-3.876,-4.657,-6.321,-11.358,-12.76,-7.923,-5.246,-70.303,-70.102,-9.741,-7.168,-8.366,0.035,-0.064,-6.242,-6.763,-7.122,-8.384,-8.979,-1.473,1.706,-9.603,-9.878,-9.819,-10.435,-18.485,-7.757,-8.57,-31.141,-63.93,-76.248,-78.241,-79.314,-69.396,-59.022,-80.919,-82.166,-83.832,-83.616,-82.997,-72.135,-61.058
